一來一往	yìlái yìwǎng	amidst exchanges (of opinions)	Id	B5L01-I	
真理	zhēnlǐ	the truth	N	B5L01-I	
越辯越明	yuèbiàn yuèmíng	the more s/t is debated, the clearer it becomes	Id	B5L01-I	
共識	gòngshì	consensus	N	B5L01-I	
亂象	luànxiàng	chaos, madness, disorder	N	B5L01-I	
攻擊	gōngjí	to attack	V	B5L01-I	
自殺	zìshā	to commit suicide	Vp	B5L01-I	
過於	guòyú	too, overly	Adv	B5L01-I	
事實上	shìshí shàng	actually, in actual fact	Ph	B5L01-I	
仇恨	chóuhèn	hatred, enmity, hostility	N	B5L01-I	
不實	bùshí	untrue, false	Vs-attr	B5L01-I	
謠言	yáoyán	rumor	N	B5L01-I	
霸凌	bàlíng	bully; to bully	N/V	B5L01-I	
負責	fùzé	to take responsibility for	Vs	B5L01-I	
誤解	wùjiě	to misunderstand, misconstrue	V	B5L01-I	
意義	yìyì	meaning, significance	N	B5L01-I	
因此	yīncǐ	because of this, for this reason	Adv	B5L01-I	
否定	fǒudìng	to negate	V	B5L01-I	
價值	jiàzhí	value	N	B5L01-I	
封住	fēngzhù	to seal, block	V	B5L01-I	
嘴	zuǐ	mouth, opinion	N	B5L01-I	
混亂	hùnluàn	tumultuous, chaotic	Vs	B5L01-I	
唯一	wéiyī	one and only, sole	Vs-attr	B5L01-I	
濫用	lànyòng	to abuse	V	B5L01-II	
並非	bìngfēi	it is not as expected	Adv	B5L01-II	
不用	búyòng	(there is) no need to	Vaux	B5L01-II	
抓	zhuā	to arrest	V	B5L01-II	
關	guān	to lock up, imprison	V	B5L01-II	
名嘴	míngzuǐ	TV presenters, talk show hosts or guests, talking heads	N	B5L01-II	
根據	gēnjù	basis, foundation	N	B5L01-II	
隨意	suíyì	arbitrarily, as one pleases	Adv	B5L01-II	
鄉民	xiāngmín	netizens, general public	N	B5L01-II	
匿名	nìmíng	to be anonymous, anonymously	Vi	B5L01-II	
正義	zhèngyì	justice	N	B5L01-II	
惡意	èyì	maliciously, viciously, ill intention	Adv/N	B5L01-II	
情緒	qíngxù	emotions, feelings	N	B5L01-II	
成	chéng	to become	Vpt	B5L01-II	
護身符	hùshēnfú	amulet, charm, protective talisman	N	B5L01-II	
傳播	chuánbò	to disseminate, spread	V	B5L01-II	
驚人	jīngrén	shocking, alarming, awing	Vs	B5L01-II	
股	gǔ	measure for wind, trending or power	M	B5L01-II	
有心	yǒuxīn	intentional	Vs	B5L01-II	
無意	wúyì	unintentional, inadvertent	Vs	B5L01-II	
威脅	wēixié	threat, to threaten	N/V	B5L01-II	
諷刺	fèngcì	to mock, to be sarcastic	V	B5L01-II	
得	dé	to come down with, be stricken with, get	Vpt	B5L01-II	
憂鬱症	yōuyùzhèng	depression	N	B5L01-II	
則	zé	to express contrast with previous sentence	Adv	B5L01-II	
閉嘴	bìzuǐ	"to shut one's mouth, keep one's mouth shut"	V-sep	B5L01-II	
回應	huíyìng	to respond, response	V/N	B5L01-II	
傷害	shānghài	to harm, damage; damage	V/N	B5L01-II	
破壞	pòhuài	to damage, cause damage to	V	B5L01-II	
管	guǎn	"to mind, watch (one's behavior, etc.)"	V	B5L01-II	
聰明	cōngmíng	smart, intelligent	Vs	B5L01-II	
標題	biāotí	headline	N	B5L01-II	
懷疑	huáiyí	suspect	Vst	B5L01-II	
模糊	móhú	ambiguous, vague	Vs	B5L01-II	
擅長	shàncháng	be good at, excel at	Vst	B5L01-II	
灰色	huīsè	gray	N	B5L01-II	
地帶	dìdài	zone, area	N	B5L01-II	
法院	fǎyuàn	court	N	B5L01-II	
確定	quèdìng	to determine, ascertain	V	B5L01-II	
個人	gèrén	the individual	N	B5L01-II	
承擔	chéngdān	to take up (responsibility)	V	B5L01-II	
和諧	héxié	harmonious	Vs	B5L01-II	
制定	zhìdìng	to formulate, devise (laws)	V	B5L01-II	
嚴格	yángé	strict, severe	Vs	B5L01-II	
約束	yuēshù	to restrict, constrain	V	B5L01-II	
基改	jīgǎi	基 = 基因, 改 = 改造 (see Book 3)	N	B5L02-I	
農糧	nóngliáng	農 = 農作物, crop; 糧 = 糧食, food	N	B5L02-I	
廣播節目	guǎngbò jiémù	broadcast program	Ph	B5L02-I	
主持人	zhǔchírén	host, MC	N	B5L02-I	
聽眾	tīngzhòng	listening audience, listeners	N	B5L02-I	
播	bò	to broadcast	V	B5L02-I	
蟲子	chóngzi	insect, bug	N	B5L02-I	
隔壁	gébì	next door	N	B5L02-I	
回答	huídá	to answer	V	B5L02-I	
死	sǐ	to die	Vp	B5L02-I	
話題	huàtí	topic	N	B5L02-I	
危害	wéihài	to harm, be detrimental to, endanger	V	B5L02-I	
贊成	zànchéng	to approve, in favor	Vst	B5L02-I	
各式各樣	gèshì gèyàng	all types of, various kinds of	Id	B5L02-I	
只不過	zhǐbúguò	only, no more than	Ph	B5L02-I	
種子	zhǒngzǐ	seed	N	B5L02-I	
比如說	bǐrú shuō	for example	Ph	B5L02-I	
維他命	wéitāmìng	vitamin	N	B5L02-I	
蔬果	shūguǒ	fruits and vegetables	N	B5L02-I	
抗癌	"kàng'ái'"	anti-cancerous	Vs	B5L02-I	
過敏	guòmǐn	allergic	Vs	B5L02-I	
花生	huāshēng	peanut	N	B5L02-I	
科學家	kēxuéjiā	scientist	N	B5L02-I	
豐富	fēngfù	rich (abundant in something)	Vs	B5L02-I	
享用	xiǎngyòng	to enjoy the use of, enjoy (a meal)	V	B5L02-I	
達到	dádào	to reach, obtain	Vpt	B5L02-I	
預防	yùfáng	to prevent, guard against	Vst	B5L02-I	
疾病	jíbìng	illness, sickness	N	B5L02-I	
效果	xiàoguǒ	effect, results	N	B5L02-I	
好幾（種）	hǎojǐ (zhǒng)	a number of, quite a few kinds of	Ph	B5L02-I	
警告	jǐnggào	to warn, warning	V/N	B5L02-I	
突破	túpò	to make a breakthrough, top, break (a record, number)	Vpt	B5L02-I	
糧食	liángshí	food, foodstuff	N	B5L02-I	
早晚	zǎowǎn	sooner or later	Adv	B5L02-I	
不僅	bùjǐn	not only	Adv	B5L02-I	
農作物	nóngzuòwù	crop, produce	N	B5L02-I	
抵抗力	dǐkàng lì	resistance, immunity	N	B5L02-I	
蟲害	chónghài	damage by pests	N	B5L02-I	
產量	chǎnliàng	output, yield, production	N	B5L02-I	
飢荒	jīhuāng	famine	N	B5L02-I	
含有	hányǒu	to contain, have	Vst	B5L02-I	
大豆	dàdòu	soybean, soya	N	B5L02-I	
玉米	yùmǐ	corn	N	B5L02-I	
密不可分	mìbù kěfēn	inseparable, integrated with	Id	B5L02-I	
生產	shēngchǎn	to produce, manufacture	V	B5L02-I	
缺少	quēshǎo	to be in shortage of	Vst	B5L02-I	
依賴	yīlài	to rely on, depend on	Vst	B5L02-I	
進口	jìnkǒu	to import	V	B5L02-I	
危機	wéijī	crisis	N	B5L02-I	
生物科技	shēngwù kējì	bio-tech	Ph	B5L02-I	
機構	jīgòu	"organization, depts. of gov't"	N	B5L02-I	
證據	zhèngjù	proof, evidence	N	B5L02-I	
證明	zhèngmíng	to prove; proof	V/N	B5L02-I	
人體	réntǐ	the human body	N	B5L02-I	
結論	jiélùn	conclusion	N	B5L02-I	
生長	shēngzhǎng	to grow	Vi	B5L02-I	
除草劑	chúcǎojì	weed killer, herbicide	N	B5L02-I	
物質	wùzhí	matter, substance	N	B5L02-I	
怪物	guàiwù	monster	N	B5L02-I	
原料	yuánliào	raw materials	N	B5L02-I	
包裝	bāozhuāng	packaging	N	B5L02-I	
標示	biāoshì	to label; mark	V/N	B5L02-I	
一切	yíqiè	all	Det	B5L02-I	
昆蟲	kūnchóng	insect	N	B5L02-II	
不孕	búyùn	to be infertile, barren	Vs	B5L02-II	
罹患	líhuàn	to come down with, be stricken with, suffer from	Vpt	B5L02-II	
癌症	áizhèng	cancer	N	B5L02-II	
蘋果	píngguǒ	apple	N	B5L02-II	
鮭魚	guīyú	salmon	N	B5L02-II	
不知不覺	bùzhī bùjué	without even realizing it, before you even know it, without one even noticing	Id	B5L02-II	
辨別	biànbié	to distinguish, tell apart	V	B5L02-II	
安心	ānxīn	"to have peace of mind, set one's mind at rest"	Vs	B5L02-II	
雜誌	zázhì	magazine, journal	N	B5L02-II	
編輯	biānjí	to edit	V	B5L02-II	
後果	hòuguǒ	consequence, result	N	B5L02-II	
雜草	zácǎo	weed	N	B5L02-II	
某	mǒu	certain, some	Det	B5L02-II	
專利	zhuānlì	patent	N	B5L02-II	
農民	nóngmín	farmer	N	B5L02-II	
收購	shōugòu	acquire, buy out	V	B5L02-II	
居高不下	jūgāo búxià	"remain high, won't come down"	Id	B5L02-II	
絕對	juéduì	absolutely, in no way	Adv	B5L02-II	
符合	fúhé	to meet with, conform with	Vst	B5L02-II	
非	fēi	not (classical Chinese)	Vst	B5L02-II	
事實	shìshí	fact, truth	N	B5L02-II	
種植	zhòngzhí	to plant, cultivate	V	B5L02-II	
總用量	zǒng yòngliàng	total dosage	Ph	B5L02-II	
公斤	gōngjīn	kilogram	N	B5L02-II	
即便	jíbiàn	even if, despite	Conj	B5L02-II	
兼	jiān	concurrently, simultaneously	Adv	B5L02-II	
欺騙	qīpiàn	to deceive, scam, cheat	V	B5L02-II	
國人	guórén	(our) fellow countrymen	N	B5L02-II	
立法	lìfǎ	to make a law	V-sep	B5L02-II	
以	yǐ	so as to, such that	Adv	B5L02-II	
維護	wéihù	to safeguard, protect	V	B5L02-II	
神奇	shénqí	magical, miraculous	Vs	B5L02-II	
手段	shǒuduàn	means, measure	N	B5L02-II	
付出	fùchū	to pay (a heavy price for)	V	B5L02-II	
代價	dàijià	(to pay a heavy) price	N	B5L02-II	
掌握	zhǎngwò	to hold, grasp, control	V	B5L02-II	
風氣	fēngqì	ethos, mood (said of society, a nation etc.)	N	B5L03-I	
開放	kāifàng	(nominalized from its verb from) to open up to the outside world; liberal, non-conservative	N	B5L03-I	
意外	yìwài	accident	N	B5L03-I	
存在	cúnzài	to exist	Vs	B5L03-I	
內在	nèizài	internal quality	N	B5L03-I	
特質	tèzhí	characteristic, quality	N	B5L03-I	
勝	shèng	be superior to, to win (classical Chinese)	Vst	B5L03-I	
醜	chǒu	ugly	Vs	B5L03-I	
顏值	yánzhí	“face value” (play on words)	N	B5L03-I	
他人	tārén	other people, others	N	B5L03-I	
不盡然	bújìnrán	not necessarily so	Vs	B5L03-I	
要求	yāoqiú	to request, demand	V	B5L03-I	
整出	zhěngchū	to produce (through plastic surgery)	V	B5L03-I	
鼻子	bízi	nose	N	B5L03-I	
皮膚	pífū	skin	N	B5L03-I	
細	xì	thin, slender	Vs	B5L03-I	
腰	yāo	waist, small of the back	N	B5L03-I	
豐胸	fēngxiōng	large breasts	N	B5L03-I	
高挺	gāotǐng	to be high-bridged (said of noses)	Vs	B5L03-I	
水汪汪	shuǐwāngwāng	to be “doe-eyed”	Vs	B5L03-I	
參賽	cānsài	to take part in a competition	Vi	B5L03-I	
眼光	yǎnguāng	judgment, how others look at you	N	B5L03-I	
矛盾	máodùn	contradictory	Vs	B5L03-I	
外貌	wàimào	looks, appearance, exterior	N	B5L03-I	
美滿	měimǎn	happy, fulfilled (said of families, lives, marriages, etc.)	Vs	B5L03-I	
職涯	zhíyá	career	N	B5L03-I	
以貌取人	yǐmào qǔrén	judge a book by its cover; judge by appearance (said of people)	Id	B5L03-I	
不計一切	bújì yíqiè	do whatever it takes	Id	B5L03-I	
英俊	yīngjùn	handsome	Vs	B5L03-I	
獲得	huòdé	to obtain, attain	Vpt	B5L03-I	
青睞	qīnglài	special attention and favor	N	B5L03-I	
對象	duìxiàng	significant other, boyfriend/girlfriend, object of love	N	B5L03-I	
智力	zhìlì	intelligence	N	B5L03-I	
同樣	tóngyàng	in the same way; similar	Vs	B5L03-I	
團隊	tuánduì	team	N	B5L03-I	
金錢	jīnqián	money	N	B5L03-I	
投資	tóuzī	to invest; investment	V/N	B5L03-I	
行為	xíngwéi	behavior	N	B5L03-I	
儘管	jǐnguǎn	even though, although	Conj	B5L03-I	
日漸	rìjiàn	with each day, with each passing day, gradually	Adv	B5L03-I	
失敗	shībài	to fail	Vp	B5L03-I	
胸部	xiōngbù	breast, chest	N	B5L03-I	
大小不一	dàxiǎo bùyī	in different sizes, of various sizes	Id	B5L03-I	
變形	biànxíng	to be deformed	Vp	B5L03-I	
失血	shīxiě	to lose blood	Vp-sep	B5L03-I	
過	guò	excessively	Adv	B5L03-I	
飽受	bǎoshòu	to suffer greatly from	Vpt	B5L03-I	
後遺症	hòuyízhèng	after-effects, sequela	N	B5L03-I	
副作用	fùzuòyòng	side-effects	N	B5L03-I	
多麼	duōme	how	Adv	B5L03-I	
冒險	màoxiǎn	to risk, take risk, adventure	V-sep	B5L03-I	
如今	rújīn	nowadays, today	Adv	B5L03-I	
捷徑	jiéjìng	shortcut	N	B5L03-I	
進而	"jìn'ér'"	furthermore	Adv	B5L03-I	
謹慎	jǐnshèn	careful, cautious	Vs	B5L03-I	
看待	kàndài	to regard	V	B5L03-I	
吹	chuī	to blow (used in the text to mean a trend h as been “circulating” or “stirring”)	V	B5L03-II	
旅遊	lǚyóu	tour, trip	N	B5L03-II	
極具	jíjù	to strongly possess (classical Chinese)	Vst	B5L03-II	
潛力	qiánlì	potential	N	B5L03-II	
理由	lǐyóu	reason	N	B5L03-II	
天性	tiānxìng	nature, instinct	N	B5L03-II	
列入	lièrù	to include, take into	V	B5L03-II	
考量	kǎoliáng	consideration	N	B5L03-II	
公關	gōngguān	public relations	N	B5L03-II	
時尚	shíshàng	fashion, trend	N	B5L03-II	
產業	chǎnyè	industry	N	B5L03-II	
眼皮	yǎnpí	eyelid	N	B5L03-II	
精神奕奕	jīngshén yìyì	full of vigor/life/vitality	Id	B5L03-II	
違反	wéifǎn	to violate, go against	V	B5L03-II	
假	jiǎ	false, fake, bogus	Vs	B5L03-II	
造假	zàojiǎ	to cheat, deceive	Vi	B5L03-II	
標籤	biāoqiān	label	N	B5L03-II	
優勢	yōushì	advantage	N	B5L03-II	
理解	lǐjiě	to understand	Vst	B5L03-II	
生來	shēnglái	from birth (= 出生以來 )	Ph	B5L03-II	
差異	chāyì	difference	N	B5L03-II	
天生	tiānshēng	inherently	Adv	B5L03-II	
後天	hòutiān	in later stages of development	N	B5L03-II	
長相	zhǎngxiàng	appearance, looks	N	B5L03-II	
平平	píngpíng	plain, average, mediocre	Vs	B5L03-II	
醫學	yīxué	medical science	N	B5L03-II	
縮小	suōxiǎo	to shrink, shorten	V	B5L03-II	
差距	chājù	gap, distance between	N	B5L03-II	
無疑	wúyí	undoubtedly	Adv	B5L03-II	
器材	qìcái	equipment	N	B5L03-II	
藥品	yàopǐn	drug, medicine	N	B5L03-II	
大幅	dàfú	substantially, sharply	Adv	B5L03-II	
事先	shìxiān	beforehand, in advance	Adv	B5L03-II	
評估	pínggū	to evaluate, assess	V	B5L03-II	
患者	huànzhě	patient	N	B5L03-II	
動機	dòngjī	motivation	N	B5L03-II	
狀態	zhuàngtài	state, situation	N	B5L03-II	
執行	zhíxíng	to carry out, execute	V	B5L03-II	
身體髮膚受之父母	shēntǐ fǎfū, shòuzhī fùmǔ	your body, from your hair to your skin, is a gift from your parents (suggests that you have a responsibility to cherish and care for it)	Id	B5L03-II	
剪	jiǎn	to cut (with scissors)	V	B5L03-II	
理會	lǐhuì	to pay attention to	V	B5L03-II	
有何不可	yǒuhé bùkě	"What's wrong with that? and why not? what's the harm in that?"	Id	B5L03-II	
刪減	shānjiǎn	to cut, cut back on (as in funds, personnel, etc.)	V	B5L04-I	
鬥牛	dòuniú	bullfighting	N	B5L04-I	
街頭	jiētóu	the streets (used in phrases like “take to the streets”)	N	B5L04-I	
舉	jǔ	to raise, hold up	V	B5L04-I	
示威	shìwēi	to demonstrate, rally	Vi	B5L04-I	
主張	zhǔzhāng	to advocate a view or a standard	V/N	B5L04-I	
保存	bǎocún	to preserve	V	B5L04-I	
廢止	fèizhǐ	to abolish	V	B5L04-I	
引發	yǐnfā	to set off, trigger	Vst	B5L04-I	
正反	zhèngfǎn	protesters and supporters, pros and cons	N	B5L04-I	
兩方	liǎngfāng	both parties, the two sides	N	B5L04-I	
激烈	jīliè	to be intense, fierce	Vs	B5L04-I	
具有	jùyǒu	to have, possess	Vst	B5L04-I	
祭品	jìpǐn	offering to god(s), sacrificial items	N	B5L04-I	
全民	quánmín	all the people	N	B5L04-I	
座	zuò	measure for large objects like mountains, castles, gigantic temples on hilltops	M	B5L04-I	
鬥牛場	dòuniú chǎng	bullfighting ring	N	B5L04-I	
馬德里	Mǎdélǐ	Madrid	N	B5L04-I	Place
至今	zhìjīn	to this day, heretofore	Adv	B5L04-I	
鬥牛士	dòuniú shì	bullfighter	N	B5L04-I	
華麗	huálì	magnificent, resplendent	Vs	B5L04-I	
服飾	fúshì	clothing and accessories, apparel, costume	N	B5L04-I	
一面	yímiàn	on the one hand, on the other; (do A), while (doing B)	Adv	B5L04-I	
披風	pīfēng	cape	N	B5L04-I	
激怒	jīnù	to infuriate, excite	V	B5L04-I	
公牛	gōngniú	bull	N	B5L04-I	
優雅	yōuyǎ	graceful, elegant	Vs	B5L04-I	
姿勢	zīshì	posture, position, poses	N	B5L04-I	
結合	jiéhé	union, blend; to combine, unite, blend	N/V	B5L04-I	
過人	guòrén	unsurpassable	Vs	B5L04-I	
熟練	shóuliàn	adept, skillful, proficient	Vs	B5L04-I	
崇拜	chóngbài	to worship, adore	Vst	B5L04-I	
旺季	wàngjì	peak season	N	B5L04-I	
遊客	yóukè	visitor, tourist	N	B5L04-I	
前往	qiánwǎng	to go to, head to	V	B5L04-I	
觀賞	guānshǎng	to view, enjoy the view of	V	B5L04-I	
奔牛節	Bēnniújié	The Running of the Bulls (in Pamplona)	N	B5L04-I	
重頭戲	zhòngtóuxì	the main event	N	B5L04-I	
狂奔	kuángbēn	to run madly, run like crazy	Vi	B5L04-I	
歐元	Ōuyuán	Euro (currency)	N	B5L04-I	
必要	bìyào	need	N	B5L04-I	
獨特	dútè	unique	Vs	B5L04-I	
魅力	mèilì	charisma	N	B5L04-I	
戲劇	xìjù	drama, play	N	B5L04-I	
無數	wúshù	countless	Vs-attr	B5L04-I	
靈感	línggǎn	inspiration	N	B5L04-I	
諾貝爾	"Nuòbèi'ěr'"	Nobel	N	B5L04-I	
得主	dézhǔ	winner	N	B5L04-I	
作家	zuòjiā	writer, author	N	B5L04-I	
海明威	Hǎimíngwēi	Ernest Hemmingway	N	B5L04-I	People
觀看	guānkàn	to watch	V	B5L04-I	
小說	xiǎoshuō	novel	N	B5L04-I	
舉世聞名	jǔshì wénmíng	world-famous	Id	B5L04-I	
推廣	tuīguǎng	to promote	V	B5L04-I	
遺產	yíchǎn	heritage	N	B5L04-I	
由來已久	yóulái yǐjiǔ	age-old	Id	B5L04-I	
過時	guòshí	passé, obsolete	Vs	B5L04-II	
不利	búlì	disadvantageous to, detrimental to	Vs	B5L04-II	
刺	cì	to stab, gore	V	B5L04-II	
觀眾	guānzhòng	viewing audience	N	B5L04-II	
轉播	zhuǎnbò	to rebroadcast, transmission, relay	V/N	B5L04-II	
幕	mù	measure for scenes	M	B5L04-II	
血淋淋	xiělínlín	bloody, gory	Vs	B5L04-II	
畫面	huàmiàn	scene, graphics	N	B5L04-II	
頭	tóu	measure for cattle (i.e., a head of cattle)	M	B5L04-II	
死亡	sǐwáng	to die	Vp	B5L04-II	
折磨	zhémó	torment; to torture	N/V	B5L04-II	
賠上	péishàng	to pay as compensation	V	B5L04-II	
俗話	súhuà	saying	N	B5L04-II	
道理	dàolǐ	principle, truth, reason	N	B5L04-II	
自私	zìsī	selfish	Vs	B5L04-II	
虐待	nüèdài	to abuse, maltreat	V	B5L04-II	
開設	kāishè	to start, open up (a course)	V	B5L04-II	
課程	kèchéng	course	N	B5L04-II	
教導	jiàodǎo	to teach; instruction	V/N	B5L04-II	
享有	xiǎngyǒu	to enjoy (a privilege)	Vst	B5L04-II	
不人道	bùréndào	inhumane	Vs	B5L04-II	
無辜	wúgū	innocent	Vs	B5L04-II	
寶貴	bǎoguì	precious	Vs	B5L04-II	
提升	tíshēng	to elevate, raise (as in awareness)	V	B5L04-II	
社群	shèqún	social group, community (as in social network, social media)	N	B5L04-II	
殘忍	cánrěn	to be cruel	Vs	B5L04-II	
刊登	kāndēng	(for a media) to carry (a photo, article), publish	V	B5L04-II	
高喊	gāohǎn	to shout, scream, cry out	V	B5L04-II	
顯示	xiǎnshì	to show, reveal	V	B5L04-II	
高達	gāodá	as high as	Vst	B5L04-II	
僅	jǐn	only	Adv	B5L04-II	
無須	wúxū	need not	Vaux	B5L04-II	
巴塞隆納	Bāsàilóngnà	Barcelona	N	B5L04-II	Place
宣布	xuānbù	to announce	V	B5L04-II	
娛樂	yúlè	recreation, amusement, entertainment	N	B5L04-II	
入場	rùchǎng	to enter (a venue)	Vi	B5L04-II	
澈底	chèdǐ	completely, thoroughly	Adv	B5L04-II	
代理孕母	dàilǐ yùnmǔ	surrogate mother	Ph	B5L05-I	
案例	ànlì	case, instance	N	B5L05-I	
名	míng	measure for people (formal)	M	B5L05-I	
同志	tóngzhì	homosexual, gay	N	B5L05-I	
心願	xīnyuàn	"wish, heart's desire"	N	B5L05-I	
自願	zìyuàn	"to volunteer, out of one's own wish"	Vaux	B5L05-I	
委託	wěituō	to commission, to charge with; commission	V/N	B5L05-I	
龍鳳胎	lóngfèng tāi	twins (one boy and one girl)	Ph	B5L05-I	
遺棄	yíqì	to abandon, desert	V	B5L05-I	
缺陷	quēxiàn	defect, imperfection	N	B5L05-I	
任	rèn	measure for terms (e.g., first term as president)	M	B5L05-I	
丈夫	zhàngfū	husband	N	B5L05-I	
懷孕	huáiyùn	to be pregnant	Vp-sep	B5L05-I	
毛遂自薦	máosuì zìjiàn	"volunteer one's services, recommend oneself"	Id	B5L05-I	
日新月異	rìxīn yuèyì	to advance with each passing day	Id	B5L05-I	
倫理	lúnlǐ	ethics	N	B5L05-I	
整合	zhěnghé	to integrate	V	B5L05-I	
合法化	héfǎhuà	to legalize	Vp	B5L05-I	
需求	xūqiú	demand, need, requirements	N	B5L05-I	
一線希望	yíxiàn xīwàng	a ray of hope, minimal possibility	Id	B5L05-I	
惡夢	"è'mèng'"	nightmare	N	B5L05-I	
看似	kànsì	seemingly, look like, seem	Vst	B5L05-I	
費盡	fèijìn	to take great pains to, exert great effort to	V	B5L05-I	
千辛萬苦	qiānxīn wànkǔ	untold hardships, innumerable trials and tribulations	Id	B5L05-I	
因素	yīnsù	factor, element	N	B5L05-I	
皆	jiē	all (same as 都 but formal)	Adv	B5L05-I	
承受	chéngshòu	to bear, withstand, put up with	V	B5L05-I	
不得已	bùdéyǐ	to have no choice but to, to be forced to, have to	Vs	B5L05-I	
代孕	dàiyùn	to surrogate, to perform surrogacy	Vi	B5L05-I	
婚外情	hūnwàiqíng	extramarital affair	N	B5L05-I	
破碎	pòsuì	to break, shatter	Vs	B5L05-I	
悲劇	bēijù	tragedy	N	B5L05-I	
雙方	shuāngfāng	both parties	N	B5L05-I	
渴望	kěwàng	longing, yearning; to long for, yearn for	N/Vst	B5L05-I	
供需	gōngxū	supply and demand	N	B5L05-I	
利人利己	lìrén lìjǐ	benefit both oneself and others	Id	B5L05-I	
雙贏	shuāngyíng	win-win	Vi	B5L05-I	
反觀	fǎnguān	looking back on, contrasting this with, when we reflect on	V	B5L05-I	
連續	liánxù	continuously, in a row, successively	Adv	B5L05-I	
排名	páimíng	to rank	Vst	B5L05-I	
倒數	dàoshǔ	counting backward, from the end, from the bottom of the list (in English, 倒數第二名 can be translated “second worst/lowest/least”)	Vs-attr	B5L05-I	
始終	shǐzhōng	all the while, all along, invariably	Adv	B5L05-I	
忽視	hūshì	to ignore, neglect, overlook	V	B5L05-I	
夫妻	fūqī	husband and wife, married couple	N	B5L05-I	
協助	xiézhù	to assist	V	B5L05-I	
長輩	zhǎngbèi	"elder, one's superior"	N	B5L05-I	
忍受	rěnshòu	to endure, suffer	Vst	B5L05-I	
如願	rúyuàn	as one hopes, as one wishes	Vs-sep	B5L05-I	
自主權	zìzhǔquán	"right to make one's own decisions, autonomy"	N	B5L05-I	
固然	gùrán	granted, certainly, while it is definitely true that	Adv	B5L05-II	
交易	jiāoyì	to trade, transact, carry out a transaction	Vi	B5L05-II	
屬	shǔ	to belong to, be part of (a category)	Vst	B5L05-II	
族群	zúqún	group of people (e.g., ethnic group, disadvantaged group)	N	B5L05-II	
等於	děngyú	tantamount to, equal to	Vst	B5L05-II	
階級	jiējí	class (in society)	N	B5L05-II	
間接	jiànjiē	indirectly	Adv	B5L05-II	
錯誤	cuòwù	mistake	N	B5L05-II	
性別	xìngbié	sex, gender	N	B5L05-II	
抽菸	chōuyān	to smoke a cigarette	Ph	B5L05-II	
胎兒	"tāi'ér'"	fetus	N	B5L05-II	
不良	bùliáng	harmful, bad	Vs-attr	B5L05-II	
分離	fēnlí	to be separated from	Vi	B5L05-II	
契約	qìyuē	contract, agreement	N	B5L05-II	
仲介	zhòngjiè	intermediary, agent, middleman	N	B5L05-II	
角色	jiǎosè	role	N	B5L05-II	
涉及	shèjí	to involve, relate to	Vst	B5L05-II	
規範	guīfàn	to regulate, standardize; standard	V/N	B5L05-II	
黑白不分	hēibái bùfēn	cannot tell truth from non-truth	Id	B5L05-II	
是非不明	shìfēi bùmíng	cannot tell truth from non-truth	Id	B5L05-II	
紛紛	fēnfēn	one after another, in succession	Adv	B5L05-II	
精子	jīngzǐ	sperm	N	B5L05-II	
搞定	gǎodìng	to have it resolved	V	B5L05-II	
獨一無二	"dúyī wú'èr'"	unique, one of a kind	Id	B5L05-II	
總之	zǒngzhī	to sum it up, in short, in conclusion	Adv	B5L05-II	
死刑	sǐxíng	capital punishment, the death penalty	N	B5L06-I	
存廢	cúnfèi	preservation or abolishment, to preserve or to abolish (contracted word from 保存 + 廢除)	N	B5L06-I	
爭議	zhēngyì	controversy	N	B5L06-I	
僵局	jiāngjú	stalemate, deadlock, impasse	N	B5L06-I	
各自	gèzì	each, respectively	Adv	B5L06-I	
嚇阻	hèzǔ	to deter (through intimidation)	V	B5L06-I	
隔離	gélí	to isolate, separate, quarantine	V	B5L06-I	
罪犯	zuìfàn	criminal	N	B5L06-I	
隨機	suíjī	randomly	Adv	B5L06-I	
殺害	shāhài	to murder, kill	V	B5L06-I	
黑心	hēixīn	darkened heart; evil mind (黑心食品 = unsafe food, i.e., made by profit-oriented people/companies with no conscience)	Vs-attr	B5L06-I	
案件	ànjiàn	(legal) case	N	B5L06-I	
法官	fǎguān	judge	N	B5L06-I	
判	pàn	to judge, rule, give sentencing	V	B5L06-I	
有期徒刑	yǒuqí túxíng	prison term (sentencing with a fixed prison term)	Ph	B5L06-I	
無期徒刑	wúqí túxíng	life sentence (i.e., no chance of parole)	Ph	B5L06-I	
死者	sǐzhě	the dead person, the murder victim	N	B5L06-I	
交代	jiāodài	a satisfactory answer, briefing, accountability	N	B5L06-I	
彌補	míbǔ	to make up for, compensate for	V	B5L06-I	
家屬	jiāshǔ	family, family members	N	B5L06-I	
或者	huòzhě	or	Conj	B5L06-I	
犯人	fànrén	criminal, prisoner	N	B5L06-I	
出獄	chūyù	to be released from prison (監獄, jiānyù, prison)	Vi	B5L06-I	
把	bǎ	measure for “graspable” objects like rulers, chairs, salt etc	M	B5L06-I	
尺	chǐ	ruler	N	B5L06-I	
現行	xiànxíng	existing, current	Vs-attr	B5L06-I	
假釋	jiǎshì	parole	Vi	B5L06-I	
永久	yǒngjiǔ	forever, permanently	Adv	B5L06-I	
害怕	hàipà	to be afraid of, to fear	Vs	B5L06-I	
報復	bàofù	to retaliate, get revenge; vengeance	V/N	B5L06-I	
納稅	nàshuì	to pay taxes	V-sep	B5L06-I	
懲罰	chéngfá	punishment; to punish	N/V	B5L06-I	
